iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
137 2.9920e-01 7.6000e-01 39 3.9999e-01 1.2927e+00 -6.5249e-05 -1.9249e-06 -5.6884e-05 5.7326e+03 3.9999e-01
138 3.0075e-01 7.6000e-01 39 3.9999e-01 1.2894e+00 -6.5249e-05 -1.9249e-06 -5.6884e-05 5.7019e+03 3.9999e-01
139 3.0230e-01 7.6000e-01 39 3.9999e-01 1.2861e+00 -6.5249e-05 -1.9249e-06 -5.6884e-05 5.6714e+03 3.9999e-01
140 3.0385e-01 7.6000e-01 39 3.9999e-01 1.2828e+00 -6.5249e-05 -1.9249e-06 -5.6884e-05 5.6412e+03 3.9999e-01
141 3.0541e-01 7.8000e-01 40 3.9999e-01 1.2795e+00 -6.9642e-05 -1.9993e-06 -6.0702e-05 5.4892e+03 3.9999e-01
142 3.0698e-01 7.8000e-01 40 3.9999e-01 1.2762e+00 -6.9642e-05 -1.9993e-06 -6.0702e-05 5.4601e+03 3.9999e-01
143 3.0854e-01 7.8000e-01 40 3.9999e-01 1.2730e+00 -6.9642e-05 -1.9993e-06 -6.0702e-05 5.4312e+03 3.9999e-01
144 3.1011e-01 7.8000e-01 40 3.9999e-01 1.2698e+00 -6.9642e-05 -1.9993e-06 -6.0702e-05 5.4025e+03 3.9999e-01
145 3.1169e-01 7.8000e-01 40 3.9999e-01 1.2666e+00 -6.9642e-05 -1.9993e-06 -6.0702e-05 5.3741e+03 3.9999e-01
146 3.1327e-01 7.8000e-01 40 3.9999e-01 1.2634e+00 -6.9642e-05 -1.9993e-06 -6.0702e-05 5.3458e+03 3.9999e-01
147 3.1485e-01 7.8000e-01 40 3.9999e-01 1.2602e+00 -6.9642e-05 -1.9993e-06 -6.0702e-05 5.3178e+03 3.9999e-01
148 3.1644e-01 7.8000e-01 40 3.9999e-01 1.2570e+00 -6.9641e-05 -1.9992e-06 -6.0702e-05 5.2901e+03 3.9999e-01
149 3.1803e-01 7.8000e-01 40 3.9998e-01 1.2539e+00 -6.9641e-05 -1.9992e-06 -6.0701e-05 5.2625e+03 3.9998e-01
150 3.1962e-01 7.8000e-01 40 3.9998e-01 1.2507e+00 -6.9641e-05 -1.9992e-06 -6.0701e-05 5.2352e+03 3.9998e-01
151 3.2122e-01 8.0000e-01 41 3.9999e-01 1.2476e+00 -7.4168e-05 -2.0733e-06 -6.4634e-05 5.2087e+03 3.9999e-01
152 3.2283e-01 8.0000e-01 41 3.9999e-01 1.2445e+00 -7.4168e-05 -2.0733e-06 -6.4634e-05 5.1823e+03 3.9999e-01
153 3.2443e-01 8.0000e-01 41 3.9999e-01 1.2414e+00 -7.4168e-05 -2.0733e-06 -6.4633e-05 5.1562e+03 3.9999e-01
154 3.2604e-01 8.0000e-01 41 3.9998e-01 1.2384e+00 -7.4167e-05 -2.0733e-06 -6.4633e-05 5.1303e+03 3.9998e-01
155 3.2766e-01 8.0000e-01 41 3.9998e-01 1.2353e+00 -7.4167e-05 -2.0733e-06 -6.4633e-05 5.1046e+03 3.9998e-01
156 3.2928e-01 8.0000e-01 41 3.9998e-01 1.2323e+00 -7.4167e-05 -2.0733e-06 -6.4633e-05 5.0790e+03 3.9998e-01
157 3.3090e-01 8.0000e-01 41 3.9998e-01 1.2292e+00 -7.4167e-05 -2.0733e-06 -6.4633e-05 5.0537e+03 3.9998e-01
158 3.3253e-01 8.0000e-01 41 3.9998e-01 1.2262e+00 -7.4167e-05 -2.0733e-06 -6.4633e-05 5.0285e+03 3.9998e-01
159 3.3416e-01 8.0000e-01 41 3.9998e-01 1.2232e+00 -7.4167e-05 -2.0733e-06 -6.4633e-05 5.0035e+03 3.9998e-01
160 3.3579e-01 8.0000e-01 41 3.9998e-01 1.2202e+00 -7.4167e-05 -2.0733e-06 -6.4633e-05 4.9788e+03 3.9998e-01
161 3.3743e-01 8.2000e-01 42 3.9998e-01 1.2173e+00 -7.8823e-05 -2.1470e-06 -6.8676e-05 4.8476e+03 3.9998e-01
162 3.3908e-01 8.2000e-01 42 3.9998e-01 1.2143e+00 -7.8823e-05 -2.1470e-06 -6.8676e-05 4.8237e+03 3.9998e-01
163 3.4072e-01 8.2000e-01 42 3.9998e-01 1.2114e+00 -7.8823e-05 -2.1470e-06 -6.8676e-05 4.8000e+03 3.9998e-01
164 3.4237e-01 8.2000e-01 42 3.9998e-01 1.2085e+00 -7.8823e-05 -2.1470e-06 -6.8676e-05 4.7764e+03 3.9998e-01
165 3.4403e-01 8.2000e-01 42 3.9998e-01 1.2056e+00 -7.8823e-05 -2.1470e-06 -6.8676e-05 4.7531e+03 3.9998e-01
166 3.4569e-01 8.2000e-01 42 3.9998e-01 1.2027e+00 -7.8823e-05 -2.1470e-06 -6.8676e-05 4.7299e+03 3.9998e-01
