Ric_adim,coeff_velocity,exp,sum_phi,delta,r0_supercooling,tau_ic,r_dot
200.00000000000003,1.0,0.5,0.010133,0.11745,32.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.010576,0.1345,36.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.010859,0.11745,40.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.011397,0.11746,44.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.012142,0.13565,48.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.012955000000000001,0.12349,52.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.013641,0.1146,56.000000000000014,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.01464,0.13566,60.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.015788999999999997,0.12445,64.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.016794,0.11622,68.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.018304,0.12184,72.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.019504,0.11597,76.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.021289,0.12105,80.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.022751,0.11650999999999999,84.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.02472,0.12525999999999998,88.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.026555000000000002,0.11394000000000001,92.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.028816,0.11815,96.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.030735000000000002,0.11745,100.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.033076,0.11745,104.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.035821,0.11954000000000001,108.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.038228,0.11459000000000001,112.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.041054,0.13228,116.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.044039,0.12194,120.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.046936,0.13335999999999998,124.00000000000001,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.049983,0.12949000000000002,128.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.053201,0.12637,132.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.056552,0.12312000000000001,136.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.06004400000000001,-0.12195,140.0,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.063651,-0.11587,144.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.06740299999999999,0.12119,148.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.071026,-0.11245999999999999,152.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.074755,0.11270999999999999,156.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.078801,-0.10325999999999999,160.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.082724,0.10625,164.0,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.08687,0.11869,168.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.09034600000000001,0.11515,172.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.09413099999999999,-0.11424000000000001,176.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.098346,0.12971,180.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.1048,0.12692,184.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.11535,-0.75435,188.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.1356,-0.5611,192.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.15292999999999998,-0.53806,194.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.1835,0.22948000000000002,196.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.24148000000000003,0.40456,198.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.0,0.5,0.39655999999999997,5849.9,200.00000000000003,40000.000000000015,0.0024999999999999996
200.00000000000003,1.415891568768276,0.5,0.019530000000000002,0.16643,8.000000000000002,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.019586000000000003,0.1645,16.000000000000004,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.019588,0.16549,24.000000000000004,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.019841,0.16435999999999998,32.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.020308,0.16546,40.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.021378,0.16433,48.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.022931,0.16708,56.000000000000014,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.025178,0.16466,64.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.027855,0.16635999999999998,72.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.031423,0.17181,80.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.035281,0.16554000000000002,88.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.040263,0.16204000000000002,96.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.045626,0.16423,104.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.052052999999999995,0.16312000000000001,112.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.059366999999999996,-0.17659,120.00000000000001,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.06714400000000001,-0.15944,128.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.07613500000000001,0.14284000000000002,136.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.08590199999999999,0.16358,144.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.096478,0.12514,152.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.10845,-0.11725999999999999,160.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.11455,-0.11729,164.0,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.12079000000000001,0.13209,168.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.12761,-0.12738,172.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.13457,-0.14096,176.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.14245,-0.15102000000000002,180.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.15139,0.22626,184.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.16447,-0.27154,188.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.18811,0.24946999999999997,192.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.24275,0.44982,196.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.415891568768276,0.5,0.39829000000000003,11668.0,200.00000000000003,19952.623149688796,0.005011872336272724
200.00000000000003,1.5848931924611136,0.5,0.024569,0.1995,8.000000000000002,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.024694999999999998,0.18573,32.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.024697,0.194,24.000000000000004,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.024699000000000002,0.1879,16.000000000000004,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.025215,0.19634000000000001,40.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.026101999999999997,0.20055,48.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.027719,0.19053,56.000000000000014,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.029925,0.19352,64.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.032532,0.18677,72.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.036094,0.19379000000000002,80.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.04035,0.1904,88.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.045319,0.18912,96.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.051051,0.19785999999999998,104.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.05756699999999999,0.18492,112.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.065072,0.19981,120.00000000000001,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.073494,-0.17545,128.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.082688,0.1838,136.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.09313400000000001,-0.18968,144.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.10438,0.15123,152.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.11671,0.14948,160.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.12342,-0.18329,164.0,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.13011,0.15652,168.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.13706,-0.1616,172.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.14474,0.17548,176.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.15229,-0.18419000000000002,180.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.16224,0.20665,184.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.17859,0.23753000000000002,188.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.20471,0.31229,192.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.26306999999999997,0.60537,196.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,1.5848931924611136,0.5,0.39863000000000004,14606.0,200.00000000000003,15924.286822139891,0.00627971607877395
200.00000000000003,2.0,0.5,0.039093,0.25006,16.000000000000004,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.039168,0.25027,8.000000000000002,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.0392,0.25027,24.000000000000004,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.039204,0.25111,32.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.039222,0.24943,0.0,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.039588,0.25027,40.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.040126,0.25006999999999996,48.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.041351,0.2513,56.000000000000014,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.043182,0.25006999999999996,64.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.046004,0.2513,72.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.049443,0.25111,80.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.053888,0.25027,88.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.05889199999999999,0.25006,96.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.06512000000000001,0.24777,104.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.071896,0.24831,112.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.08001799999999999,0.25281,120.00000000000001,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.088821,-0.25667,128.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.098714,-0.24220999999999998,136.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.11001,-0.22541,144.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.12253,-0.24547,152.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.1365,-0.21506999999999998,160.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.1433,-0.21058000000000002,164.0,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.15125,0.24591999999999997,168.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.15962,-0.24208000000000002,172.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.16885,0.25299,176.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.17842,0.27105999999999997,180.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.1922,0.30341999999999997,184.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.2126,0.37162,188.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.24436,0.52335,192.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,2.0,0.5,0.29959,1.0855,196.00000000000003,10000.000000000004,0.009999999999999998
200.00000000000003,3.1622776601683795,0.5,0.09387899999999999,0.51864,16.000000000000004,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.093938,0.51979,40.00000000000001,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.09402200000000001,0.51902,32.00000000000001,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.094075,0.518,8.000000000000002,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.094148,0.51975,24.000000000000004,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.094452,0.52086,48.00000000000001,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.094802,0.51864,56.000000000000014,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.095919,0.52122,64.00000000000001,4000.000000000001,0.024999999999999998
200.00000000000003,3.1622776601683795,0.5,0.097186,0.5205,72.00000000000001,4000.000000000001,0.024999999999999998
